payment_method_type,country,rebill_period_in_months,firstSub,observation_date,age,all_time_views,last_month_views,next_month_views,is_cancelled
SAGEPAY,nzl,1,1.0,2018-05-01,489,38,,,true
PAYPAL,usa,1,1.0,2018-05-01,455,130,,,true
PAYPAL,svk,1,1.0,2018-05-01,409,261,,,true
PAYPAL,usa,6,,2018-05-01,195,163,,,false
SAGEPAY,che,6,1.0,2018-06-01,1044,306,,,true
SAGEPAY,rou,1,1.0,2018-06-01,999,88,11,8,false
SAGEPAY,ind,1,1.0,2018-06-01,820,483,,,true
PAYPAL,usa,1,1.0,2018-06-01,756,182,,,true
SAGEPAY,srb,1,1.0,2018-06-01,732,20,,,true
PAYPAL,usa,1,,2018-06-01,705,190,,,true
SAGEPAY,usa,1,1.0,2018-06-01,686,272,,,true
SAGEPAY,usa,1,1.0,2018-06-01,306,595,,,true
SAGEPAY,usa,6,,2018-06-01,274,1286,,,false
SAGEPAY,usa,1,1.0,2018-06-01,91,12,,,true
SAGEPAY,ind,1,1.0,2018-06-01,911,89,,,true
SAGEPAY,usa,1,1.0,2018-06-01,888,180,,,true
PAYPAL,nzl,1,1.0,2018-06-01,826,35,,,true
SAGEPAY,nld,1,,2018-06-01,786,438,,,true
SAGEPAY,aus,1,1.0,2018-06-01,730,15,,,true
SAGEPAY,rou,1,1.0,2018-06-01,721,35,,,true
SAGEPAY,usa,6,1.0,2018-06-01,344,222,8,5,false
SAGEPAY,usa,6,1.0,2018-06-01,248,556,,,false
PAYPAL,nga,1,,2018-06-01,172,1403,,5,true
SAGEPAY,usa,1,1.0,2018-06-01,10,11,11,,false
SAGEPAY,usa,1,1.0,2018-06-01,1041,1286,,,true
SAGEPAY,usa,1,1.0,2018-06-01,995,1,,,true
SAGEPAY,swe,1,,2018-06-01,829,355,5,,false
SAGEPAY,ind,1,1.0,2018-06-01,823,468,,,true
SAGEPAY,ind,1,1.0,2018-06-01,733,47,,,true
PAYPAL,aus,1,1.0,2018-06-01,679,31,,,true
SAGEPAY,usa,6,1.0,2018-06-01,412,135,,,false
PAYPAL,gbr,6,,2018-06-01,354,242,2,,false
SAGEPAY,usa,6,1.0,2018-06-01,303,56,,,false
PAYPAL,nld,6,1.0,2018-06-01,212,202,,,false
SAGEPAY,gbr,1,1.0,2018-03-01,954,54,,,false
SAGEPAY,usa,1,1.0,2018-03-01,953,278,10,10,false
OFFLINE,usa,1,1.0,2018-03-01,888,470,,,true
SAGEPAY,can,1,1.0,2018-03-01,761,150,,,true
PAYPAL,tha,1,1.0,2018-03-01,599,274,,,true
PAYPAL,usa,1,1.0,2018-03-01,520,12,,,true
SAGEPAY,usa,1,1.0,2018-03-01,519,16,,,true
SAGEPAY,usa,1,,2018-03-01,517,308,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,240,176,,,true
PAYPAL,gbr,1,,2018-03-01,170,277,,,true
SAGEPAY,can,1,1.0,2018-03-01,920,71,,,true
SAGEPAY,usa,1,1.0,2018-03-01,695,79,,,true
SAGEPAY,usa,1,1.0,2018-03-01,584,1091,51,6,true
SAGEPAY,usa,12,,2018-03-01,556,72,,,false
PAYPAL,usa,1,1.0,2018-03-01,524,135,,,false
SAGEPAY,rou,1,1.0,2018-03-01,521,19,,,true
PAYPAL,usa,1,1.0,2018-03-01,369,6,,,true
SAGEPAY,swe,1,,2018-03-01,199,225,,,true
SAGEPAY,usa,1,,2018-03-01,53,20,,15,false
SAGEPAY,usa,6,1.0,2018-03-01,44,91,10,38,false
SAGEPAY,che,6,1.0,2018-04-01,983,306,,,true
SAGEPAY,rou,1,1.0,2018-04-01,938,77,,,false
SAGEPAY,ind,1,1.0,2018-04-01,759,483,,,true
PAYPAL,usa,1,1.0,2018-04-01,695,182,,,true
SAGEPAY,srb,1,1.0,2018-04-01,671,20,,,true
PAYPAL,usa,1,,2018-04-01,644,190,,,true
SAGEPAY,usa,1,1.0,2018-04-01,625,272,,,true
SAGEPAY,usa,1,1.0,2018-04-01,245,595,,,true
SAGEPAY,usa,6,,2018-04-01,213,1286,25,,false
SAGEPAY,usa,1,1.0,2018-04-01,30,12,3,,true
SAGEPAY,can,1,1.0,2018-04-01,951,71,,,true
SAGEPAY,usa,1,1.0,2018-04-01,726,79,,,true
SAGEPAY,usa,1,1.0,2018-04-01,615,1097,6,,true
SAGEPAY,usa,12,,2018-04-01,587,72,,,false
PAYPAL,usa,1,1.0,2018-04-01,555,135,,,false
SAGEPAY,rou,1,1.0,2018-04-01,552,19,,,true
PAYPAL,usa,1,1.0,2018-04-01,400,6,,,true
SAGEPAY,swe,1,,2018-04-01,230,225,,,true
SAGEPAY,usa,1,,2018-04-01,84,35,15,3,false
SAGEPAY,usa,6,1.0,2018-04-01,75,129,38,29,false
SAGEPAY,che,6,1.0,2018-05-01,1013,306,,,true
SAGEPAY,rou,1,1.0,2018-05-01,968,77,,11,false
SAGEPAY,ind,1,1.0,2018-05-01,789,483,,,true
PAYPAL,usa,1,1.0,2018-05-01,725,182,,,true
SAGEPAY,srb,1,1.0,2018-05-01,701,20,,,true
PAYPAL,usa,1,,2018-05-01,674,190,,,true
SAGEPAY,usa,1,1.0,2018-05-01,655,272,,,true
SAGEPAY,usa,1,1.0,2018-05-01,275,595,,,true
SAGEPAY,usa,6,,2018-05-01,243,1286,,,false
SAGEPAY,usa,1,1.0,2018-05-01,60,12,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,996,26,,,true
SAGEPAY,can,1,1.0,2018-05-01,977,393,,,false
SAGEPAY,tur,1,1.0,2018-05-01,780,62,,,false
SAGEPAY,pol,1,1.0,2018-05-01,753,321,,,true
SAGEPAY,usa,1,1.0,2018-05-01,747,45,,,true
PAYPAL,usa,1,1.0,2018-05-01,704,1,,,true
PAYPAL,esp,1,1.0,2018-05-01,699,24,,,true
SAGEPAY,usa,1,1.0,2018-05-01,236,96,11,1,true
SAGEPAY,usa,1,,2018-05-01,224,175,,,false
SAGEPAY,usa,6,1.0,2018-05-01,105,65,,,false
PAYPAL,esp,1,,2018-06-01,903,205,,,true
SAGEPAY,ind,1,1.0,2018-06-01,832,114,,,true
SAGEPAY,usa,1,1.0,2018-06-01,792,93,,,true
SAGEPAY,usa,1,1.0,2018-06-01,594,18,,,false
SAGEPAY,rou,1,1.0,2018-06-01,569,336,,,false
SAGEPAY,usa,6,,2018-06-01,488,272,,,true
PAYPAL,esp,1,1.0,2018-06-01,381,21,,,true
PAYPAL,usa,1,1.0,2018-06-01,119,315,,,true
SAGEPAY,idn,1,1.0,2018-06-01,70,23,5,30,false
SAGEPAY,aze,12,,2018-06-01,27,337,12,90,false
SAGEPAY,usa,1,1.0,2018-06-01,969,72,,,true
SAGEPAY,usa,1,1.0,2018-06-01,865,123,,,true
OFFLINE,USA,12,1.0,2018-06-01,856,100,,,true
SAGEPAY,can,12,1.0,2018-06-01,846,62,,,false
SAGEPAY,usa,1,1.0,2018-06-01,811,354,,,true
SAGEPAY,ind,1,1.0,2018-06-01,757,57,,,true
SAGEPAY,nzl,1,1.0,2018-06-01,520,38,,,true
PAYPAL,usa,1,1.0,2018-06-01,486,130,,,true
PAYPAL,svk,1,1.0,2018-06-01,440,261,,,true
PAYPAL,usa,6,,2018-06-01,226,163,,,false
SAGEPAY,usa,12,1.0,2018-03-01,865,24,,,true
PAYPAL,aus,1,,2018-03-01,792,11,,,true
SAGEPAY,usa,1,1.0,2018-03-01,746,84,,,true
OFFLINE,USA,1,1.0,2018-03-01,743,,,,true
SAGEPAY,usa,1,1.0,2018-03-01,726,535,,,true
SAGEPAY,usa,1,1.0,2018-03-01,673,66,,,true
SAGEPAY,usa,1,,2018-03-01,644,1261,279,25,true
PAYPAL,gbr,1,,2018-03-01,380,277,,,true
SAGEPAY,usa,6,1.0,2018-03-01,271,142,,,true
SAGEPAY,jpn,6,1.0,2018-03-01,165,87,33,26,false
SAGEPAY,gbr,1,1.0,2018-04-01,985,54,,,false
SAGEPAY,usa,1,1.0,2018-04-01,984,288,10,,false
OFFLINE,usa,1,1.0,2018-04-01,919,470,,,true
SAGEPAY,can,1,1.0,2018-04-01,792,150,,,true
PAYPAL,tha,1,1.0,2018-04-01,630,274,,,true
PAYPAL,usa,1,1.0,2018-04-01,551,12,,,true
SAGEPAY,usa,1,1.0,2018-04-01,550,16,,,true
SAGEPAY,usa,1,,2018-04-01,548,308,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,271,176,,8,true
PAYPAL,gbr,1,,2018-04-01,201,277,,,true
SAGEPAY,phl,1,1.0,2018-05-01,986,515,,,true
SAGEPAY,rus,1,1.0,2018-05-01,911,94,,,true
SAGEPAY,ind,1,1.0,2018-05-01,818,153,,,false
SAGEPAY,ind,1,,2018-05-01,786,514,,,false
SAGEPAY,ind,1,1.0,2018-05-01,730,7,,,false
SAGEPAY,usa,1,,2018-05-01,718,272,,,true
SAGEPAY,usa,1,1.0,2018-05-01,710,285,26,,true
PAYPAL,ita,6,,2018-05-01,624,640,17,16,true
SAGEPAY,can,1,,2018-05-01,461,63,,,true
SAGEPAY,usa,6,1.0,2018-05-01,93,328,1,,false
SAGEPAY,can,1,1.0,2018-02-01,892,71,,,true
SAGEPAY,usa,1,1.0,2018-02-01,667,79,,,true
SAGEPAY,usa,1,1.0,2018-02-01,556,1040,,51,true
SAGEPAY,usa,12,,2018-02-01,528,72,,,false
PAYPAL,usa,1,1.0,2018-02-01,496,135,,,false
SAGEPAY,rou,1,1.0,2018-02-01,493,19,,,true
PAYPAL,usa,1,1.0,2018-02-01,341,6,,,true
SAGEPAY,swe,1,,2018-02-01,171,225,,,true
SAGEPAY,usa,1,,2018-02-01,25,9,16,,false
SAGEPAY,usa,6,1.0,2018-02-01,16,81,70,10,false
PAYPAL,nga,1,1.0,2018-02-01,881,525,,,true
SAGEPAY,usa,1,1.0,2018-02-01,841,353,,,true
SAGEPAY,pol,1,1.0,2018-02-01,618,38,,,true
SAGEPAY,ind,1,1.0,2018-02-01,585,15,,,true
SAGEPAY,usa,1,,2018-02-01,541,68,4,,false
SAGEPAY,usa,1,1.0,2018-02-01,478,93,,,true
SAGEPAY,gbr,1,1.0,2018-02-01,472,67,,,true
SAGEPAY,usa,1,1.0,2018-02-01,431,27,,,true
SAGEPAY,fra,6,1.0,2018-02-01,262,461,48,17,false
PAYPAL,rou,1,,2018-02-01,65,552,,,true
PAYPAL,isr,1,1.0,2018-04-01,845,72,,,true
PAYPAL,usa,1,1.0,2018-04-01,618,308,,,true
PAYPAL,gbr,1,,2018-04-01,587,272,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,576,123,7,,true
SAGEPAY,nzl,1,1.0,2018-04-01,570,21,,,false
SAGEPAY,usa,1,1.0,2018-04-01,568,32,,,true
SAGEPAY,usa,1,1.0,2018-04-01,555,293,,,true
PAYPAL,sau,1,,2018-04-01,512,59,,,true
SAGEPAY,usa,12,,2018-04-01,128,120,24,25,false
SAGEPAY,twn,1,1.0,2018-04-01,3,29,30,1,false
OFFLINE,deu,12,1.0,2018-05-01,949,,,,true
SAGEPAY,usa,1,1.0,2018-05-01,757,18,,,true
SAGEPAY,deu,1,1.0,2018-05-01,742,94,,,true
SAGEPAY,usa,1,1.0,2018-05-01,651,1,,,true
SAGEPAY,ind,1,1.0,2018-05-01,601,196,,,true
SAGEPAY,usa,1,1.0,2018-05-01,591,106,,,true
SAGEPAY,usa,1,1.0,2018-05-01,534,33,,,true
SAGEPAY,usa,1,1.0,2018-05-01,520,274,,,true
SAGEPAY,usa,6,1.0,2018-05-01,426,589,5,,true
PAYPAL,egy,1,,2018-05-01,86,354,10,,false
PAYPAL,nga,1,1.0,2018-05-01,970,525,,,true
SAGEPAY,usa,1,1.0,2018-05-01,930,353,,,true
SAGEPAY,pol,1,1.0,2018-05-01,707,38,,,true
SAGEPAY,ind,1,1.0,2018-05-01,674,15,,,true
SAGEPAY,usa,1,,2018-05-01,630,68,,,false
SAGEPAY,usa,1,1.0,2018-05-01,567,93,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,561,67,,,true
SAGEPAY,usa,1,1.0,2018-05-01,520,27,,,true
SAGEPAY,fra,6,1.0,2018-05-01,351,515,30,15,false
PAYPAL,rou,1,,2018-05-01,154,552,,,true
SAGEPAY,phl,1,1.0,2018-06-01,1017,515,,,true
SAGEPAY,rus,1,1.0,2018-06-01,942,94,,,true
SAGEPAY,ind,1,1.0,2018-06-01,849,153,,,false
SAGEPAY,ind,1,,2018-06-01,817,514,,,false
SAGEPAY,ind,1,1.0,2018-06-01,761,7,,,false
SAGEPAY,usa,1,,2018-06-01,749,272,,,true
SAGEPAY,usa,1,1.0,2018-06-01,741,285,,,true
PAYPAL,ita,6,,2018-06-01,655,656,16,,true
SAGEPAY,can,1,,2018-06-01,492,63,,,true
SAGEPAY,usa,6,1.0,2018-06-01,124,328,,77,false
SAGEPAY,aus,1,1.0,2018-06-01,1033,50,,,false
SAGEPAY,ind,1,1.0,2018-06-01,868,80,,,false
SAGEPAY,usa,1,,2018-06-01,853,326,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,851,,,,true
PAYPAL,ukr,1,1.0,2018-06-01,837,274,,,true
SAGEPAY,rou,1,,2018-06-01,799,88,11,8,false
SAGEPAY,deu,1,1.0,2018-06-01,730,62,,,false
SAGEPAY,rus,1,1.0,2018-06-01,642,13,,,false
SAGEPAY,fin,1,1.0,2018-06-01,598,6,,,false
PAYPAL,aus,6,,2018-06-01,63,451,14,5,false
PAYPAL,nga,1,1.0,2018-06-01,1001,525,,,true
SAGEPAY,usa,1,1.0,2018-06-01,961,353,,,true
SAGEPAY,pol,1,1.0,2018-06-01,738,38,,,true
SAGEPAY,ind,1,1.0,2018-06-01,705,15,,,true
SAGEPAY,usa,1,,2018-06-01,661,68,,,false
SAGEPAY,usa,1,1.0,2018-06-01,598,93,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,592,67,,,true
SAGEPAY,usa,1,1.0,2018-06-01,551,27,,,true
SAGEPAY,fra,6,1.0,2018-06-01,382,530,15,3,false
PAYPAL,rou,1,,2018-06-01,185,552,,,true
SAGEPAY,usa,12,1.0,2018-02-01,837,24,,,true
PAYPAL,aus,1,,2018-02-01,764,11,,,true
SAGEPAY,usa,1,1.0,2018-02-01,718,84,,,true
OFFLINE,USA,1,1.0,2018-02-01,715,,,,true
SAGEPAY,usa,1,1.0,2018-02-01,698,535,,,true
SAGEPAY,usa,1,1.0,2018-02-01,645,66,,,true
SAGEPAY,usa,1,,2018-02-01,616,962,468,279,true
PAYPAL,gbr,1,,2018-02-01,352,277,,,true
SAGEPAY,usa,6,1.0,2018-02-01,243,142,,,true
SAGEPAY,jpn,6,1.0,2018-02-01,137,61,,33,false
SAGEPAY,usa,1,1.0,2018-02-01,926,30,,,true
SAGEPAY,aus,1,1.0,2018-02-01,823,190,,,true
PAYPAL,gbr,1,1.0,2018-02-01,718,150,,,true
PAYPAL,col,1,1.0,2018-02-01,665,10,,,true
SAGEPAY,usa,1,,2018-02-01,648,97,,,true
PAYPAL,aus,1,1.0,2018-02-01,572,500,,,true
SAGEPAY,irl,1,1.0,2018-02-01,334,54,,,true
SAGEPAY,fra,1,1.0,2018-02-01,215,138,,,true
SAGEPAY,usa,6,,2018-02-01,121,437,13,44,false
SAGEPAY,fra,1,1.0,2018-02-01,70,276,,,true
SAGEPAY,usa,1,1.0,2018-02-01,907,14,,,true
SAGEPAY,ind,1,1.0,2018-02-01,810,149,,,true
SAGEPAY,usa,1,1.0,2018-02-01,706,22,4,,true
SAGEPAY,usa,1,1.0,2018-02-01,694,144,,,true
SAGEPAY,usa,1,,2018-02-01,662,232,,,true
SAGEPAY,ind,1,1.0,2018-02-01,572,8,,,false
PAYPAL,nga,1,,2018-02-01,554,1402,5,,true
PAYPAL,esp,6,,2018-02-01,313,205,,,true
PAYPAL,lva,1,1.0,2018-02-01,299,120,,,true
SAGEPAY,che,6,,2018-02-01,93,1304,98,114,false
SAGEPAY,usa,1,1.0,2018-03-01,954,30,,,true
SAGEPAY,aus,1,1.0,2018-03-01,851,190,,,true
PAYPAL,gbr,1,1.0,2018-03-01,746,150,,,true
PAYPAL,col,1,1.0,2018-03-01,693,10,,,true
SAGEPAY,usa,1,,2018-03-01,676,97,,,true
PAYPAL,aus,1,1.0,2018-03-01,600,500,,,true
SAGEPAY,irl,1,1.0,2018-03-01,362,54,,,true
SAGEPAY,fra,1,1.0,2018-03-01,243,138,,,true
SAGEPAY,usa,6,,2018-03-01,149,481,44,69,false
SAGEPAY,fra,1,1.0,2018-03-01,98,276,,,true
SAGEPAY,usa,1,1.0,2018-03-01,935,14,,,true
SAGEPAY,ind,1,1.0,2018-03-01,838,149,,,true
SAGEPAY,usa,1,1.0,2018-03-01,734,22,,3,true
SAGEPAY,usa,1,1.0,2018-03-01,722,144,,,true
SAGEPAY,usa,1,,2018-03-01,690,232,,,true
SAGEPAY,ind,1,1.0,2018-03-01,600,8,,,false
PAYPAL,nga,1,,2018-03-01,582,1402,,,true
PAYPAL,esp,6,,2018-03-01,341,205,,,true
PAYPAL,lva,1,1.0,2018-03-01,327,120,,,true
SAGEPAY,che,6,,2018-03-01,121,1407,114,67,false
SAGEPAY,usa,12,1.0,2018-04-01,896,24,,,true
PAYPAL,aus,1,,2018-04-01,823,11,,,true
SAGEPAY,usa,1,1.0,2018-04-01,776,84,,,true
OFFLINE,USA,1,1.0,2018-04-01,773,,,,true
SAGEPAY,usa,1,1.0,2018-04-01,757,535,,,true
SAGEPAY,usa,1,1.0,2018-04-01,703,66,,,true
SAGEPAY,usa,1,,2018-04-01,675,1286,25,,true
PAYPAL,gbr,1,,2018-04-01,411,277,,,true
SAGEPAY,usa,6,1.0,2018-04-01,302,142,,,true
SAGEPAY,jpn,6,1.0,2018-04-01,196,120,26,30,false
PAYPAL,nga,1,1.0,2018-04-01,940,525,,,true
SAGEPAY,usa,1,1.0,2018-04-01,900,353,,,true
SAGEPAY,pol,1,1.0,2018-04-01,677,38,,,true
SAGEPAY,ind,1,1.0,2018-04-01,644,15,,,true
SAGEPAY,usa,1,,2018-04-01,600,68,,,false
SAGEPAY,usa,1,1.0,2018-04-01,537,93,,,true
SAGEPAY,gbr,1,1.0,2018-04-01,531,67,,,true
SAGEPAY,usa,1,1.0,2018-04-01,490,27,,,true
SAGEPAY,fra,6,1.0,2018-04-01,321,485,6,30,false
PAYPAL,rou,1,,2018-04-01,124,552,,,true
PAYPAL,nga,1,1.0,2018-03-01,909,525,,,true
SAGEPAY,usa,1,1.0,2018-03-01,869,353,,,true
SAGEPAY,pol,1,1.0,2018-03-01,646,38,,,true
SAGEPAY,ind,1,1.0,2018-03-01,613,15,,,true
SAGEPAY,usa,1,,2018-03-01,569,68,,,false
SAGEPAY,usa,1,1.0,2018-03-01,506,93,,,true
SAGEPAY,gbr,1,1.0,2018-03-01,500,67,,,true
SAGEPAY,usa,1,1.0,2018-03-01,459,27,,,true
SAGEPAY,fra,6,1.0,2018-03-01,290,479,17,6,false
PAYPAL,rou,1,,2018-03-01,93,552,,,true
SAGEPAY,usa,1,1.0,2018-04-01,985,30,,,true
SAGEPAY,aus,1,1.0,2018-04-01,882,190,,,true
PAYPAL,gbr,1,1.0,2018-04-01,777,150,,,true
PAYPAL,col,1,1.0,2018-04-01,724,10,,,true
SAGEPAY,usa,1,,2018-04-01,707,97,,,true
PAYPAL,aus,1,1.0,2018-04-01,631,500,,,true
SAGEPAY,irl,1,1.0,2018-04-01,393,54,,,true
SAGEPAY,fra,1,1.0,2018-04-01,274,138,,,true
SAGEPAY,usa,6,,2018-04-01,180,550,69,,false
SAGEPAY,fra,1,1.0,2018-04-01,129,276,,,true
SAGEPAY,aus,1,1.0,2018-05-01,1002,50,,,false
SAGEPAY,ind,1,1.0,2018-05-01,837,80,,,false
SAGEPAY,usa,1,,2018-05-01,822,326,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,820,,,,true
PAYPAL,ukr,1,1.0,2018-05-01,806,274,,,true
SAGEPAY,rou,1,,2018-05-01,768,77,,11,false
SAGEPAY,deu,1,1.0,2018-05-01,699,62,,,false
SAGEPAY,rus,1,1.0,2018-05-01,611,13,,,false
SAGEPAY,fin,1,1.0,2018-05-01,567,6,,,false
PAYPAL,aus,6,,2018-05-01,32,437,,14,false
SAGEPAY,usa,1,1.0,2018-06-01,984,59,,,true
SAGEPAY,swe,1,1.0,2018-06-01,970,140,,,true
PAYPAL,zaf,1,1.0,2018-06-01,792,74,,,true
PAYPAL,aus,1,1.0,2018-06-01,730,354,,,true
SAGEPAY,deu,1,1.0,2018-06-01,632,14,,,false
SAGEPAY,usa,1,,2018-06-01,379,996,113,72,false
SAGEPAY,che,1,,2018-06-01,222,67,,,false
SAGEPAY,usa,6,,2018-06-01,126,229,,,false
SAGEPAY,usa,1,,2018-06-01,28,731,13,2,false
SAGEPAY,esp,6,1.0,2018-06-01,3,,,,false
PAYPAL,isr,1,1.0,2018-06-01,906,72,,,true
PAYPAL,usa,1,1.0,2018-06-01,679,308,,,true
PAYPAL,gbr,1,,2018-06-01,648,272,,,true
SAGEPAY,gbr,1,1.0,2018-06-01,637,123,,12,true
SAGEPAY,nzl,1,1.0,2018-06-01,631,21,,,false
SAGEPAY,usa,1,1.0,2018-06-01,629,32,,15,true
SAGEPAY,usa,1,1.0,2018-06-01,616,293,,,true
PAYPAL,sau,1,,2018-06-01,573,59,,,true
SAGEPAY,usa,12,,2018-06-01,189,145,,,false
SAGEPAY,twn,1,1.0,2018-06-01,64,31,,1,false
OFFLINE,deu,12,1.0,2018-06-01,980,,,,true
SAGEPAY,usa,1,1.0,2018-06-01,788,18,,,true
SAGEPAY,deu,1,1.0,2018-06-01,773,94,,,true
SAGEPAY,usa,1,1.0,2018-06-01,682,1,,,true
SAGEPAY,ind,1,1.0,2018-06-01,632,196,,,true
SAGEPAY,usa,1,1.0,2018-06-01,622,106,,,true
SAGEPAY,usa,1,1.0,2018-06-01,565,33,,,true
SAGEPAY,usa,1,1.0,2018-06-01,551,274,,,true
SAGEPAY,usa,6,1.0,2018-06-01,457,589,,2,true
PAYPAL,egy,1,,2018-06-01,117,354,,,true
SAGEPAY,usa,12,1.0,2018-05-01,926,24,,,true
PAYPAL,aus,1,,2018-05-01,853,11,,,true
SAGEPAY,usa,1,1.0,2018-05-01,806,84,,,true
OFFLINE,USA,1,1.0,2018-05-01,803,,,,true
SAGEPAY,usa,1,1.0,2018-05-01,787,535,,,true
SAGEPAY,usa,1,1.0,2018-05-01,733,66,,,true
SAGEPAY,usa,1,,2018-05-01,705,1286,,,true
PAYPAL,gbr,1,,2018-05-01,441,277,,,true
SAGEPAY,usa,6,1.0,2018-05-01,332,142,,,true
SAGEPAY,jpn,6,1.0,2018-05-01,226,150,30,38,false
SAGEPAY,gbr,1,1.0,2018-03-01,932,237,,3,false
PAYPAL,aus,1,1.0,2018-03-01,880,151,,,true
OFFLINE,USA,1,1.0,2018-03-01,743,,,,true
PAYPAL,usa,1,1.0,2018-03-01,695,21,,,true
SAGEPAY,can,1,1.0,2018-03-01,643,3,,,true
PAYPAL,esp,1,1.0,2018-03-01,593,258,,,true
PAYPAL,usa,1,1.0,2018-03-01,391,143,,,true
SAGEPAY,usa,6,1.0,2018-03-01,228,44,,,true
SAGEPAY,ind,1,,2018-03-01,221,291,,,false
PAYPAL,usa,6,,2018-03-01,22,61,61,30,false
SAGEPAY,gbr,1,1.0,2018-04-01,963,240,3,,false
PAYPAL,aus,1,1.0,2018-04-01,911,151,,,true
OFFLINE,USA,1,1.0,2018-04-01,773,,,,true
PAYPAL,usa,1,1.0,2018-04-01,726,21,,,true
SAGEPAY,can,1,1.0,2018-04-01,674,3,,,true
PAYPAL,esp,1,1.0,2018-04-01,624,258,,,true
PAYPAL,usa,1,1.0,2018-04-01,422,143,,,true
SAGEPAY,usa,6,1.0,2018-04-01,259,44,,,true
SAGEPAY,ind,1,,2018-04-01,252,291,,,false
PAYPAL,usa,6,,2018-04-01,53,91,30,20,false
PAYPAL,isr,1,1.0,2018-05-01,875,72,,,true
PAYPAL,usa,1,1.0,2018-05-01,648,308,,,true
PAYPAL,gbr,1,,2018-05-01,617,272,,,true
SAGEPAY,gbr,1,1.0,2018-05-01,606,123,,,true
SAGEPAY,nzl,1,1.0,2018-05-01,600,21,,,false
SAGEPAY,usa,1,1.0,2018-05-01,598,32,,,true
SAGEPAY,usa,1,1.0,2018-05-01,585,293,,,true
PAYPAL,sau,1,,2018-05-01,542,59,,,true
SAGEPAY,usa,12,,2018-05-01,158,145,25,,false
SAGEPAY,twn,1,1.0,2018-05-01,33,31,1,,false
SAGEPAY,usa,1,1.0,2018-05-01,1015,30,,,true
SAGEPAY,aus,1,1.0,2018-05-01,912,190,,,true
PAYPAL,gbr,1,1.0,2018-05-01,807,150,,,true
PAYPAL,col,1,1.0,2018-05-01,754,10,,,true
SAGEPAY,usa,1,,2018-05-01,737,97,,,true
PAYPAL,aus,1,1.0,2018-05-01,661,500,,,true
SAGEPAY,irl,1,1.0,2018-05-01,423,54,,,true
SAGEPAY,fra,1,1.0,2018-05-01,304,138,,,true
SAGEPAY,usa,6,,2018-05-01,210,550,,,true
SAGEPAY,fra,1,1.0,2018-05-01,159,276,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1022,46,,,true
PAYPAL,mys,1,,2018-06-01,885,52,,,true
SAGEPAY,tur,1,1.0,2018-06-01,801,28,,,false
SAGEPAY,usa,1,1.0,2018-06-01,608,17,,,true
PAYPAL,usa,1,1.0,2018-06-01,607,62,,,true
PAYPAL,usa,1,1.0,2018-06-01,605,183,,,true
PAYPAL,gbr,1,,2018-06-01,592,150,,,true
SAGEPAY,irl,6,1.0,2018-06-01,479,121,,,false
SAGEPAY,ind,1,,2018-06-01,319,179,35,344,true
PAYPAL,usa,1,1.0,2018-06-01,250,43,,,true
SAGEPAY,usa,1,1.0,2018-06-01,1046,30,,,true
SAGEPAY,aus,1,1.0,2018-06-01,943,190,,,true
PAYPAL,gbr,1,1.0,2018-06-01,838,150,,,true
PAYPAL,col,1,1.0,2018-06-01,785,10,,,true
SAGEPAY,usa,1,,2018-06-01,768,97,,,true
PAYPAL,aus,1,1.0,2018-06-01,692,500,,,true
SAGEPAY,irl,1,1.0,2018-06-01,454,54,,,true
SAGEPAY,fra,1,1.0,2018-06-01,335,138,,,true
SAGEPAY,usa,6,,2018-06-01,241,550,,,true
SAGEPAY,fra,1,1.0,2018-06-01,190,276,,,true
SAGEPAY,usa,1,1.0,2018-05-01,1007,15,,,true
SAGEPAY,usa,1,1.0,2018-05-01,822,75,,,true
PAYPAL,col,1,1.0,2018-05-01,791,280,,,true
PAYPAL,aus,1,,2018-05-01,791,159,,,true
SAGEPAY,isr,1,1.0,2018-05-01,756,9,,,true
SAGEPAY,usa,1,1.0,2018-05-01,678,4,,,true
SAGEPAY,phl,1,,2018-05-01,517,515,,,true
SAGEPAY,usa,6,1.0,2018-05-01,405,62,,,false
PAYPAL,ind,6,1.0,2018-05-01,386,35,,7,false
SAGEPAY,usa,6,1.0,2018-05-01,8,20,20,,false
SAGEPAY,usa,12,1.0,2018-06-01,957,24,,,true
PAYPAL,aus,1,,2018-06-01,884,11,,,true
SAGEPAY,usa,1,1.0,2018-06-01,837,84,,,true
OFFLINE,USA,1,1.0,2018-06-01,834,,,,true
SAGEPAY,usa,1,1.0,2018-06-01,818,535,,,true
SAGEPAY,usa,1,1.0,2018-06-01,764,66,,,true
SAGEPAY,usa,1,,2018-06-01,736,1286,,,true
PAYPAL,gbr,1,,2018-06-01,472,277,,,true
SAGEPAY,usa,6,1.0,2018-06-01,363,142,,,true
SAGEPAY,jpn,6,1.0,2018-06-01,257,188,38,,false
SAGEPAY,aus,1,1.0,2018-04-01,972,50,,,false
